iaver=       1

 -0.37321E+00 -0.37354E+00 -0.37717E+00 -0.37718E+00 -0.38230E+00

     time=    1839.00(fs). Energy of active surface:-0.95880E-02 RYD
 -0.61846E-02 -0.95880E-02 -0.56765E-01 -0.62220E-01 -0.62220E-01 -0.64429E-01 -0.11032E+00
 -0.12683E+00 -0.12683E+00 -0.14215E+00 -0.17616E+00 -0.18485E+00 -0.18485E+00 -0.19604E+00
 -0.23474E+00 -0.23553E+00 -0.23553E+00 -0.23696E+00 -0.27694E+00 -0.27863E+00 -0.27863E+00
 -0.28097E+00 -0.31029E+00 -0.31209E+00 -0.31401E+00 -0.31401E+00 -0.34161E+00 -0.34161E+00
 -0.34222E+00 -0.34750E+00 -0.36135E+00 -0.36135E+00 -0.36225E+00 -0.36428E+00 -0.37321E+00
 -0.37321E+00 -0.37356E+00 -0.37709E+00 -0.37717E+00 -0.38246E+00

     time=    1840.00(fs). Energy of active surface:-0.13178E-01 RYD
 -0.61846E-02 -0.13178E-01 -0.58234E-01 -0.62220E-01 -0.62220E-01 -0.63537E-01 -0.11287E+00
 -0.12683E+00 -0.12683E+00 -0.14130E+00 -0.17805E+00 -0.18485E+00 -0.18485E+00 -0.19452E+00
 -0.23553E+00 -0.23553E+00 -0.23554E+00 -0.23623E+00 -0.27469E+00 -0.27863E+00 -0.27863E+00
 -0.28169E+00 -0.31054E+00 -0.31209E+00 -0.31401E+00 -0.31401E+00 -0.34161E+00 -0.34161E+00
 -0.34311E+00 -0.34706E+00 -0.36135E+00 -0.36135E+00 -0.36216E+00 -0.36487E+00 -0.37321E+00
 -0.37321E+00 -0.37354E+00 -0.37706E+00 -0.37717E+00 -0.38275E+00

     time=    1841.00(fs). Energy of active surface:-0.16614E-01 RYD
 -0.61846E-02 -0.16614E-01 -0.59850E-01 -0.62220E-01 -0.62220E-01 -0.63101E-01 -0.11711E+00
 -0.12683E+00 -0.12683E+00 -0.13811E+00 -0.18083E+00 -0.18485E+00 -0.18485E+00 -0.19097E+00
 -0.23397E+00 -0.23553E+00 -0.23553E+00 -0.23705E+00 -0.27326E+00 -0.27863E+00 -0.27863E+00
 -0.28235E+00 -0.31123E+00 -0.31235E+00 -0.31401E+00 -0.31401E+00 -0.34161E+00 -0.34161E+00
 -0.34391E+00 -0.34625E+00 -0.36135E+00 -0.36135E+00 -0.36181E+00 -0.36546E+00 -0.37321E+00
 -0.37321E+00 -0.37342E+00 -0.37699E+00 -0.37717E+00 -0.38298E+00

     time=    1842.00(fs). Energy of active surface:-0.18782E-01 RYD
 -0.61846E-02 -0.18782E-01 -0.61499E-01 -0.62220E-01 -0.62220E-01 -0.62712E-01 -0.12241E+00
 -0.12683E+00 -0.12683E+00 -0.13265E+00 -0.18485E+00 -0.18485E+00 -0.18507E+00 -0.18578E+00
 -0.23282E+00 -0.23553E+00 -0.23553E+00 -0.23748E+00 -0.27330E+00 -0.27863E+00 -0.27863E+00
 -0.28265E+00 -0.31217E+00 -0.31266E+00 -0.31401E+00 -0.31401E+00 -0.34161E+00 -0.34161E+00
 -0.34432E+00 -0.34494E+00 -0.36101E+00 -0.36135E+00 -0.36135E+00 -0.36592E+00 -0.37321E+00
 -0.37321E+00 -0.37331E+00 -0.37681E+00 -0.37717E+00 -0.38295E+00

     time=    1843.00(fs). Energy of active surface:-0.18893E-01 RYD
 -0.61846E-02 -0.18893E-01 -0.62018E-01 -0.62220E-01 -0.62220E-01 -0.62683E-01 -0.12574E+00
 -0.12683E+00 -0.12683E+00 -0.12768E+00 -0.18044E+00 -0.18485E+00 -0.18485E+00 -0.18991E+00
 -0.23194E+00 -0.23553E+00 -0.23553E+00 -0.23867E+00 -0.27463E+00 -0.27863E+00 -0.27863E+00
 -0.28270E+00 -0.31223E+00 -0.31401E+00 -0.31401E+00 -0.31406E+00 -0.34161E+00 -0.34161E+00
 -0.34312E+00 -0.34470E+00 -0.36006E+00 -0.36135E+00 -0.36135E+00 -0.36616E+00 -0.37321E+00
 -0.37321E+00 -0.37323E+00 -0.37657E+00 -0.37717E+00 -0.38269E+00

     time=    1844.00(fs). Energy of active surface:-0.17112E-01 RYD
 -0.61846E-02 -0.17112E-01 -0.61130E-01 -0.62220E-01 -0.62220E-01 -0.62993E-01 -0.11898E+00
 -0.12683E+00 -0.12683E+00 -0.13270E+00 -0.17664E+00 -0.18485E+00 -0.18485E+00 -0.19369E+00
 -0.23160E+00 -0.23553E+00 -0.23553E+00 -0.23986E+00 -0.27668E+00 -0.27863E+00 -0.27863E+00
 -0.28245E+00 -0.31220E+00 -0.31401E+00 -0.31401E+00 -0.31559E+00 -0.34095E+00 -0.34161E+00
 -0.34161E+00 -0.34480E+00 -0.35903E+00 -0.36135E+00 -0.36135E+00 -0.36637E+00 -0.37319E+00
 -0.37321E+00 -0.37321E+00 -0.37641E+00 -0.37717E+00 -0.38229E+00

     time=    1845.00(fs). Energy of active surface:-0.14327E-01 RYD
 -0.61846E-02 -0.14327E-01 -0.59355E-01 -0.62220E-01 -0.62220E-01 -0.63421E-01 -0.11383E+00
 -0.12683E+00 -0.12683E+00 -0.13640E+00 -0.17441E+00 -0.18485E+00 -0.18485E+00 -0.19632E+00
 -0.23107E+00 -0.23553E+00 -0.23553E+00 -0.24120E+00 -0.27847E+00 -0.27863E+00 -0.27863E+00
 -0.28192E+00 -0.31226E+00 -0.31401E+00 -0.31401E+00 -0.31649E+00 -0.33886E+00 -0.34161E+00
 -0.34161E+00 -0.34508E+00 -0.35805E+00 -0.36135E+00 -0.36135E+00 -0.36679E+00 -0.37321E+00
 -0.37321E+00 -0.37322E+00 -0.37654E+00 -0.37717E+00 -0.38204E+00

     time=    1846.00(fs). Energy of active surface:-0.11434E-01 RYD
 -0.61846E-02 -0.11434E-01 -0.57729E-01 -0.62220E-01 -0.62220E-01 -0.64109E-01 -0.11125E+00
 -0.12683E+00 -0.12683E+00 -0.13899E+00 -0.17451E+00 -0.18485E+00 -0.18485E+00 -0.19636E+00
 -0.23100E+00 -0.23553E+00 -0.23553E+00 -0.24091E+00 -0.27863E+00 -0.27863E+00 -0.27962E+00
 -0.28059E+00 -0.31200E+00 -0.31401E+00 -0.31401E+00 -0.31652E+00 -0.33740E+00 -0.34161E+00
 -0.34161E+00 -0.34548E+00 -0.35733E+00 -0.36135E+00 -0.36135E+00 -0.36729E+00 -0.37321E+00
 -0.37321E+00 -0.37331E+00 -0.37697E+00 -0.37717E+00 -0.38208E+00

     time=    1847.00(fs). Energy of active surface:-0.82943E-02 RYD
 -0.61846E-02 -0.82943E-02 -0.57982E-01 -0.62220E-01 -0.62220E-01 -0.63402E-01 -0.11229E+00
 -0.12683E+00 -0.12683E+00 -0.13887E+00 -0.17640E+00 -0.18485E+00 -0.18485E+00 -0.19439E+00
 -0.23178E+00 -0.23553E+00 -0.23553E+00 -0.23891E+00 -0.27852E+00 -0.27863E+00 -0.27863E+00
 -0.28022E+00 -0.31128E+00 -0.31401E+00 -0.31401E+00 -0.31587E+00 -0.33658E+00 -0.34161E+00
 -0.34161E+00 -0.34582E+00 -0.35673E+00 -0.36135E+00 -0.36135E+00 -0.36778E+00 -0.37321E+00
 -0.37321E+00 -0.37337E+00 -0.37717E+00 -0.37757E+00 -0.38234E+00

     time=    1848.00(fs). Energy of active surface:-0.56265E-02 RYD
 -0.56265E-02 -0.61846E-02 -0.58327E-01 -0.62220E-01 -0.62220E-01 -0.62365E-01 -0.11658E+00
 -0.12683E+00 -0.12683E+00 -0.13559E+00 -0.17963E+00 -0.18485E+00 -0.18485E+00 -0.19103E+00
 -0.23310E+00 -0.23553E+00 -0.23553E+00 -0.23630E+00 -0.27661E+00 -0.27863E+00 -0.27863E+00
 -0.28015E+00 -0.30994E+00 -0.31401E+00 -0.31401E+00 -0.31531E+00 -0.33631E+00 -0.34161E+00
 -0.34161E+00 -0.34605E+00 -0.35624E+00 -0.36135E+00 -0.36135E+00 -0.36824E+00 -0.37321E+00
 -0.37321E+00 -0.37345E+00 -0.37717E+00 -0.37837E+00 -0.38292E+00

     time=    1849.00(fs). Energy of active surface:-0.30049E-02 RYD
 -0.30049E-02 -0.61846E-02 -0.59283E-01 -0.59913E-01 -0.62220E-01 -0.62220E-01 -0.12247E+00
 -0.12683E+00 -0.12683E+00 -0.13030E+00 -0.18402E+00 -0.18485E+00 -0.18485E+00 -0.18690E+00
 -0.23425E+00 -0.23447E+00 -0.23553E+00 -0.23553E+00 -0.27494E+00 -0.27863E+00 -0.27863E+00
 -0.28003E+00 -0.30897E+00 -0.31401E+00 -0.31401E+00 -0.31455E+00 -0.33651E+00 -0.34161E+00
 -0.34161E+00 -0.34594E+00 -0.35585E+00 -0.36135E+00 -0.36135E+00 -0.36853E+00 -0.37321E+00
 -0.37321E+00 -0.37347E+00 -0.37717E+00 -0.37910E+00 -0.38356E+00

     time=    1850.00(fs). Energy of active surface:-0.43478E-03 RYD
 -0.43478E-03 -0.61846E-02 -0.56711E-01 -0.60640E-01 -0.62220E-01 -0.62220E-01 -0.12481E+00
 -0.12683E+00 -0.12683E+00 -0.12811E+00 -0.18197E+00 -0.18485E+00 -0.18485E+00 -0.18915E+00
 -0.23311E+00 -0.23553E+00 -0.23553E+00 -0.23569E+00 -0.27400E+00 -0.27863E+00 -0.27863E+00
 -0.27994E+00 -0.30852E+00 -0.31354E+00 -0.31401E+00 -0.31401E+00 -0.33689E+00 -0.34161E+00
 -0.34161E+00 -0.34584E+00 -0.35569E+00 -0.36135E+00 -0.36135E+00 -0.36876E+00 -0.37321E+00
 -0.37321E+00 -0.37354E+00 -0.37717E+00 -0.37970E+00 -0.38405E+00

     time=    1851.00(fs). Energy of active surface: 0.25584E-02 RYD
  0.25584E-02 -0.61846E-02 -0.53132E-01 -0.62073E-01 -0.62220E-01 -0.62220E-01 -0.11935E+00
 -0.12683E+00 -0.12683E+00 -0.13254E+00 -0.17716E+00 -0.18485E+00 -0.18485E+00 -0.19403E+00
 -0.23213E+00 -0.23553E+00 -0.23553E+00 -0.23744E+00 -0.27378E+00 -0.27863E+00 -0.27863E+00
 -0.28036E+00 -0.30892E+00 -0.31218E+00 -0.31401E+00 -0.31401E+00 -0.33723E+00 -0.34161E+00
 -0.34161E+00 -0.34565E+00 -0.35568E+00 -0.36135E+00 -0.36135E+00 -0.36892E+00 -0.37321E+00
 -0.37321E+00 -0.37358E+00 -0.37717E+00 -0.38019E+00 -0.38446E+00

     time=    1852.00(fs). Energy of active surface: 0.42755E-02 RYD
  0.42755E-02 -0.61846E-02 -0.50341E-01 -0.62220E-01 -0.62220E-01 -0.64164E-01 -0.11584E+00
 -0.12683E+00 -0.12683E+00 -0.13421E+00 -0.17306E+00 -0.18485E+00 -0.18485E+00 -0.19740E+00
 -0.23086E+00 -0.23553E+00 -0.23553E+00 -0.23946E+00 -0.27370E+00 -0.27863E+00 -0.27863E+00
 -0.28150E+00 -0.30980E+00 -0.31095E+00 -0.31401E+00 -0.31401E+00 -0.33794E+00 -0.34161E+00
 -0.34161E+00 -0.34533E+00 -0.35600E+00 -0.36135E+00 -0.36135E+00 -0.36894E+00 -0.37321E+00
 -0.37321E+00 -0.37358E+00 -0.37717E+00 -0.38063E+00 -0.38491E+00

     time=    1853.00(fs). Energy of active surface: 0.45100E-02 RYD
  0.45100E-02 -0.61846E-02 -0.48507E-01 -0.62220E-01 -0.62220E-01 -0.66895E-01 -0.11376E+00
 -0.12683E+00 -0.12683E+00 -0.13522E+00 -0.17094E+00 -0.18485E+00 -0.18485E+00 -0.19844E+00
 -0.23003E+00 -0.23553E+00 -0.23553E+00 -0.24031E+00 -0.27396E+00 -0.27863E+00 -0.27863E+00
 -0.28229E+00 -0.30960E+00 -0.31142E+00 -0.31401E+00 -0.31401E+00 -0.33858E+00 -0.34161E+00
 -0.34161E+00 -0.34486E+00 -0.35667E+00 -0.36135E+00 -0.36135E+00 -0.36876E+00 -0.37321E+00
 -0.37321E+00 -0.37354E+00 -0.37717E+00 -0.38084E+00 -0.38525E+00

     time=    1854.00(fs). Energy of active surface: 0.26107E-02 RYD
  0.26107E-02 -0.61846E-02 -0.48541E-01 -0.62220E-01 -0.62220E-01 -0.69281E-01 -0.11415E+00
 -0.12683E+00 -0.12683E+00 -0.13481E+00 -0.17059E+00 -0.18485E+00 -0.18485E+00 -0.19783E+00
 -0.22993E+00 -0.23553E+00 -0.23553E+00 -0.24002E+00 -0.27514E+00 -0.27863E+00 -0.27863E+00
 -0.28162E+00 -0.30807E+00 -0.31355E+00 -0.31401E+00 -0.31401E+00 -0.33933E+00 -0.34161E+00
 -0.34161E+00 -0.34420E+00 -0.35742E+00 -0.36135E+00 -0.36135E+00 -0.36861E+00 -0.37321E+00
 -0.37321E+00 -0.37360E+00 -0.37717E+00 -0.38070E+00 -0.38528E+00

     time=    1855.00(fs). Energy of active surface:-0.76385E-03 RYD
 -0.76385E-03 -0.61846E-02 -0.51414E-01 -0.62220E-01 -0.62220E-01 -0.69614E-01 -0.11756E+00
 -0.12683E+00 -0.12683E+00 -0.13260E+00 -0.17283E+00 -0.18485E+00 -0.18485E+00 -0.19494E+00
 -0.23046E+00 -0.23553E+00 -0.23553E+00 -0.23833E+00 -0.27640E+00 -0.27863E+00 -0.27863E+00
 -0.28001E+00 -0.30668E+00 -0.31401E+00 -0.31401E+00 -0.31608E+00 -0.34014E+00 -0.34161E+00
 -0.34161E+00 -0.34356E+00 -0.35830E+00 -0.36135E+00 -0.36135E+00 -0.36825E+00 -0.37321E+00
 -0.37321E+00 -0.37365E+00 -0.37717E+00 -0.38009E+00 -0.38494E+00

     time=    1856.00(fs). Energy of active surface:-0.46126E-02 RYD
 -0.46126E-02 -0.61846E-02 -0.55380E-01 -0.62220E-01 -0.62220E-01 -0.68082E-01 -0.12200E+00
 -0.12683E+00 -0.12683E+00 -0.13042E+00 -0.17748E+00 -0.18485E+00 -0.18485E+00 -0.19035E+00
 -0.23088E+00 -0.23553E+00 -0.23553E+00 -0.23660E+00 -0.27715E+00 -0.27846E+00 -0.27863E+00
 -0.27863E+00 -0.30548E+00 -0.31401E+00 -0.31401E+00 -0.31863E+00 -0.34108E+00 -0.34161E+00
 -0.34161E+00 -0.34292E+00 -0.35930E+00 -0.36135E+00 -0.36135E+00 -0.36772E+00 -0.37321E+00
 -0.37321E+00 -0.37372E+00 -0.37717E+00 -0.37940E+00 -0.38446E+00

     time=    1857.00(fs). Energy of active surface:-0.73379E-02 RYD
 -0.61846E-02 -0.73379E-02 -0.59696E-01 -0.62220E-01 -0.62220E-01 -0.65217E-01 -0.12598E+00
 -0.12683E+00 -0.12683E+00 -0.12845E+00 -0.18262E+00 -0.18485E+00 -0.18485E+00 -0.18564E+00
 -0.23233E+00 -0.23528E+00 -0.23553E+00 -0.23553E+00 -0.27714E+00 -0.27806E+00 -0.27863E+00
 -0.27863E+00 -0.30505E+00 -0.31401E+00 -0.31401E+00 -0.32036E+00 -0.34161E+00 -0.34161E+00
 -0.34185E+00 -0.34226E+00 -0.36020E+00 -0.36135E+00 -0.36135E+00 -0.36686E+00 -0.37321E+00
 -0.37321E+00 -0.37373E+00 -0.37717E+00 -0.37856E+00 -0.38379E+00

     time=    1858.00(fs). Energy of active surface:-0.81679E-02 RYD
 -0.61846E-02 -0.81679E-02 -0.61733E-01 -0.62220E-01 -0.62220E-01 -0.63627E-01 -0.12638E+00
 -0.12683E+00 -0.12683E+00 -0.12898E+00 -0.18077E+00 -0.18485E+00 -0.18485E+00 -0.18776E+00
 -0.23411E+00 -0.23486E+00 -0.23553E+00 -0.23553E+00 -0.27651E+00 -0.27863E+00 -0.27863E+00
 -0.27889E+00 -0.30541E+00 -0.31401E+00 -0.31401E+00 -0.32129E+00 -0.34131E+00 -0.34161E+00
 -0.34161E+00 -0.34284E+00 -0.36098E+00 -0.36135E+00 -0.36135E+00 -0.36572E+00 -0.37321E+00
 -0.37321E+00 -0.37378E+00 -0.37717E+00 -0.37759E+00 -0.38303E+00

     time=    1859.00(fs). Energy of active surface:-0.77172E-02 RYD
 -0.61846E-02 -0.77172E-02 -0.58589E-01 -0.62220E-01 -0.62220E-01 -0.66485E-01 -0.12450E+00
 -0.12683E+00 -0.12683E+00 -0.13035E+00 -0.17609E+00 -0.18485E+00 -0.18485E+00 -0.19224E+00
 -0.23369E+00 -0.23553E+00 -0.23553E+00 -0.23732E+00 -0.27662E+00 -0.27863E+00 -0.27863E+00
 -0.28003E+00 -0.30677E+00 -0.31401E+00 -0.31401E+00 -0.32110E+00 -0.34008E+00 -0.34161E+00
 -0.34161E+00 -0.34392E+00 -0.36135E+00 -0.36135E+00 -0.36151E+00 -0.36443E+00 -0.37321E+00
 -0.37321E+00 -0.37397E+00 -0.37664E+00 -0.37717E+00 -0.38230E+00

     time=    1860.00(fs). Energy of active surface:-0.70080E-02 RYD
 -0.61846E-02 -0.70080E-02 -0.55385E-01 -0.62220E-01 -0.62220E-01 -0.68257E-01 -0.12246E+00
 -0.12683E+00 -0.12683E+00 -0.13119E+00 -0.17230E+00 -0.18485E+00 -0.18485E+00 -0.19602E+00
 -0.23407E+00 -0.23553E+00 -0.23553E+00 -0.23925E+00 -0.27641E+00 -0.27863E+00 -0.27863E+00
 -0.28171E+00 -0.30889E+00 -0.31401E+00 -0.31401E+00 -0.31972E+00 -0.33871E+00 -0.34161E+00
 -0.34161E+00 -0.34496E+00 -0.36135E+00 -0.36135E+00 -0.36176E+00 -0.36329E+00 -0.37321E+00
 -0.37321E+00 -0.37421E+00 -0.37585E+00 -0.37717E+00 -0.38164E+00

     time=    1861.00(fs). Energy of active surface:-0.58271E-02 RYD
 -0.58271E-02 -0.61846E-02 -0.52770E-01 -0.62220E-01 -0.62220E-01 -0.69578E-01 -0.12059E+00
 -0.12683E+00 -0.12683E+00 -0.13128E+00 -0.17056E+00 -0.18485E+00 -0.18485E+00 -0.19833E+00
 -0.23489E+00 -0.23553E+00 -0.23553E+00 -0.23957E+00 -0.27590E+00 -0.27863E+00 -0.27863E+00
 -0.28271E+00 -0.31115E+00 -0.31401E+00 -0.31401E+00 -0.31736E+00 -0.33762E+00 -0.34161E+00
 -0.34161E+00 -0.34591E+00 -0.36135E+00 -0.36135E+00 -0.36137E+00 -0.36275E+00 -0.37321E+00
 -0.37321E+00 -0.37394E+00 -0.37581E+00 -0.37717E+00 -0.38116E+00

     time=    1862.00(fs). Energy of active surface:-0.42509E-02 RYD
 -0.42509E-02 -0.61846E-02 -0.51487E-01 -0.62220E-01 -0.62220E-01 -0.70094E-01 -0.11931E+00
 -0.12683E+00 -0.12683E+00 -0.13033E+00 -0.17050E+00 -0.18485E+00 -0.18485E+00 -0.19913E+00
 -0.23498E+00 -0.23553E+00 -0.23553E+00 -0.23908E+00 -0.27539E+00 -0.27863E+00 -0.27863E+00
 -0.28265E+00 -0.31317E+00 -0.31401E+00 -0.31401E+00 -0.31422E+00 -0.33717E+00 -0.34161E+00
 -0.34161E+00 -0.34694E+00 -0.36065E+00 -0.36135E+00 -0.36135E+00 -0.36324E+00 -0.37321E+00
 -0.37321E+00 -0.37358E+00 -0.37637E+00 -0.37717E+00 -0.38102E+00

     time=    1863.00(fs). Energy of active surface:-0.29385E-02 RYD
 -0.29385E-02 -0.61846E-02 -0.51995E-01 -0.62220E-01 -0.62220E-01 -0.69313E-01 -0.11953E+00
 -0.12683E+00 -0.12683E+00 -0.12862E+00 -0.17346E+00 -0.18485E+00 -0.18485E+00 -0.19692E+00
 -0.23453E+00 -0.23553E+00 -0.23553E+00 -0.23740E+00 -0.27440E+00 -0.27863E+00 -0.27863E+00
 -0.28183E+00 -0.31089E+00 -0.31401E+00 -0.31401E+00 -0.31427E+00 -0.33752E+00 -0.34161E+00
 -0.34161E+00 -0.34806E+00 -0.36022E+00 -0.36135E+00 -0.36135E+00 -0.36446E+00 -0.37321E+00
 -0.37321E+00 -0.37353E+00 -0.37708E+00 -0.37717E+00 -0.38130E+00

     time=    1864.00(fs). Energy of active surface:-0.20845E-02 RYD
 -0.20845E-02 -0.61846E-02 -0.54057E-01 -0.62220E-01 -0.62220E-01 -0.66781E-01 -0.12150E+00
 -0.12683E+00 -0.12683E+00 -0.12691E+00 -0.17764E+00 -0.18485E+00 -0.18485E+00 -0.19248E+00
 -0.23412E+00 -0.23463E+00 -0.23553E+00 -0.23553E+00 -0.27394E+00 -0.27863E+00 -0.27863E+00
 -0.28006E+00 -0.30789E+00 -0.31401E+00 -0.31401E+00 -0.31468E+00 -0.33878E+00 -0.34161E+00
 -0.34161E+00 -0.34901E+00 -0.36027E+00 -0.36135E+00 -0.36135E+00 -0.36597E+00 -0.37321E+00
 -0.37321E+00 -0.37380E+00 -0.37717E+00 -0.37778E+00 -0.38189E+00

     time=    1865.00(fs). Energy of active surface:-0.84396E-03 RYD
 -0.84396E-03 -0.61846E-02 -0.56364E-01 -0.62220E-01 -0.62220E-01 -0.63565E-01 -0.12336E+00
 -0.12533E+00 -0.12683E+00 -0.12683E+00 -0.18247E+00 -0.18485E+00 -0.18485E+00 -0.18683E+00
 -0.23205E+00 -0.23357E+00 -0.23553E+00 -0.23553E+00 -0.27379E+00 -0.27848E+00 -0.27863E+00
 -0.27863E+00 -0.30545E+00 -0.31401E+00 -0.31401E+00 -0.31471E+00 -0.34067E+00 -0.34161E+00
 -0.34161E+00 -0.34959E+00 -0.36063E+00 -0.36135E+00 -0.36135E+00 -0.36752E+00 -0.37321E+00
 -0.37321E+00 -0.37425E+00 -0.37717E+00 -0.37856E+00 -0.38253E+00

     time=    1866.00(fs). Energy of active surface: 0.14476E-02 RYD
  0.14476E-02 -0.61846E-02 -0.59166E-01 -0.59506E-01 -0.62220E-01 -0.62220E-01 -0.12321E+00
 -0.12543E+00 -0.12683E+00 -0.12683E+00 -0.18147E+00 -0.18485E+00 -0.18485E+00 -0.18697E+00
 -0.23087E+00 -0.23302E+00 -0.23553E+00 -0.23553E+00 -0.27397E+00 -0.27676E+00 -0.27863E+00
 -0.27863E+00 -0.30351E+00 -0.31401E+00 -0.31401E+00 -0.31452E+00 -0.34161E+00 -0.34161E+00
 -0.34250E+00 -0.34981E+00 -0.36101E+00 -0.36135E+00 -0.36135E+00 -0.36870E+00 -0.37321E+00
 -0.37321E+00 -0.37467E+00 -0.37717E+00 -0.37929E+00 -0.38292E+00

     time=    1867.00(fs). Energy of active surface: 0.30431E-02 RYD
  0.30431E-02 -0.61846E-02 -0.55658E-01 -0.62220E-01 -0.62220E-01 -0.62901E-01 -0.12251E+00
 -0.12669E+00 -0.12683E+00 -0.12683E+00 -0.17694E+00 -0.18485E+00 -0.18485E+00 -0.19059E+00
 -0.23181E+00 -0.23218E+00 -0.23553E+00 -0.23553E+00 -0.27414E+00 -0.27543E+00 -0.27863E+00
 -0.27863E+00 -0.30197E+00 -0.31401E+00 -0.31401E+00 -0.31445E+00 -0.34161E+00 -0.34161E+00
 -0.34365E+00 -0.34949E+00 -0.36118E+00 -0.36135E+00 -0.36135E+00 -0.36920E+00 -0.37321E+00
 -0.37321E+00 -0.37494E+00 -0.37717E+00 -0.37978E+00 -0.38302E+00

     time=    1868.00(fs). Energy of active surface: 0.23667E-02 RYD
  0.23667E-02 -0.61846E-02 -0.52757E-01 -0.62220E-01 -0.62220E-01 -0.66999E-01 -0.12256E+00
 -0.12683E+00 -0.12683E+00 -0.12744E+00 -0.17322E+00 -0.18485E+00 -0.18485E+00 -0.19337E+00
 -0.23108E+00 -0.23428E+00 -0.23553E+00 -0.23553E+00 -0.27454E+00 -0.27517E+00 -0.27863E+00
 -0.27863E+00 -0.30125E+00 -0.31401E+00 -0.31401E+00 -0.31409E+00 -0.34161E+00 -0.34161E+00
 -0.34433E+00 -0.34877E+00 -0.36121E+00 -0.36135E+00 -0.36135E+00 -0.36937E+00 -0.37321E+00
 -0.37321E+00 -0.37517E+00 -0.37717E+00 -0.37997E+00 -0.38322E+00

     time=    1869.00(fs). Energy of active surface: 0.75446E-03 RYD
  0.75446E-03 -0.61846E-02 -0.50545E-01 -0.62220E-01 -0.62220E-01 -0.70648E-01 -0.12277E+00
 -0.12683E+00 -0.12683E+00 -0.12727E+00 -0.17207E+00 -0.18485E+00 -0.18485E+00 -0.19488E+00
 -0.23076E+00 -0.23553E+00 -0.23553E+00 -0.23677E+00 -0.27434E+00 -0.27687E+00 -0.27863E+00
 -0.27863E+00 -0.30203E+00 -0.31338E+00 -0.31401E+00 -0.31401E+00 -0.34161E+00 -0.34161E+00
 -0.34398E+00 -0.34739E+00 -0.36084E+00 -0.36135E+00 -0.36135E+00 -0.36925E+00 -0.37321E+00
 -0.37321E+00 -0.37524E+00 -0.37717E+00 -0.37984E+00 -0.38354E+00

     time=    1870.00(fs). Energy of active surface:-0.72492E-03 RYD
 -0.72492E-03 -0.61846E-02 -0.49530E-01 -0.62220E-01 -0.62220E-01 -0.72792E-01 -0.12340E+00
 -0.12597E+00 -0.12683E+00 -0.12683E+00 -0.17452E+00 -0.18485E+00 -0.18485E+00 -0.19426E+00
 -0.23094E+00 -0.23553E+00 -0.23553E+00 -0.23870E+00 -0.27436E+00 -0.27856E+00 -0.27863E+00
 -0.27863E+00 -0.30353E+00 -0.31338E+00 -0.31401E+00 -0.31401E+00 -0.34161E+00 -0.34161E+00
 -0.34299E+00 -0.34547E+00 -0.36030E+00 -0.36135E+00 -0.36135E+00 -0.36882E+00 -0.37321E+00
 -0.37321E+00 -0.37506E+00 -0.37717E+00 -0.37959E+00 -0.38362E+00

     time=    1871.00(fs). Energy of active surface:-0.21535E-02 RYD
 -0.21535E-02 -0.61846E-02 -0.48975E-01 -0.62220E-01 -0.62220E-01 -0.73466E-01 -0.12410E+00
 -0.12518E+00 -0.12683E+00 -0.12683E+00 -0.17868E+00 -0.18485E+00 -0.18485E+00 -0.19231E+00
 -0.23160E+00 -0.23553E+00 -0.23553E+00 -0.23947E+00 -0.27495E+00 -0.27863E+00 -0.27863E+00
 -0.27991E+00 -0.30601E+00 -0.31401E+00 -0.31401E+00 -0.31418E+00 -0.34161E+00 -0.34161E+00
 -0.34165E+00 -0.34335E+00 -0.35961E+00 -0.36135E+00 -0.36135E+00 -0.36820E+00 -0.37321E+00
 -0.37321E+00 -0.37472E+00 -0.37717E+00 -0.37937E+00 -0.38330E+00

     time=    1872.00(fs). Energy of active surface:-0.41614E-02 RYD
 -0.41614E-02 -0.61846E-02 -0.48472E-01 -0.62220E-01 -0.62220E-01 -0.73445E-01 -0.12283E+00
 -0.12683E+00 -0.12683E+00 -0.12699E+00 -0.18288E+00 -0.18485E+00 -0.18485E+00 -0.18944E+00
 -0.23263E+00 -0.23553E+00 -0.23553E+00 -0.23907E+00 -0.27623E+00 -0.27863E+00 -0.27863E+00
 -0.28094E+00 -0.30966E+00 -0.31401E+00 -0.31401E+00 -0.31505E+00 -0.34056E+00 -0.34140E+00
 -0.34161E+00 -0.34161E+00 -0.35867E+00 -0.36135E+00 -0.36135E+00 -0.36771E+00 -0.37321E+00
 -0.37321E+00 -0.37426E+00 -0.37717E+00 -0.37929E+00 -0.38261E+00

     time=    1873.00(fs). Energy of active surface:-0.57633E-02 RYD
 -0.57633E-02 -0.61846E-02 -0.49848E-01 -0.62220E-01 -0.62220E-01 -0.72024E-01 -0.12167E+00
 -0.12683E+00 -0.12683E+00 -0.12823E+00 -0.18485E+00 -0.18485E+00 -0.18507E+00 -0.18691E+00
 -0.23395E+00 -0.23553E+00 -0.23553E+00 -0.23815E+00 -0.27741E+00 -0.27863E+00 -0.27863E+00
 -0.28131E+00 -0.31334E+00 -0.31401E+00 -0.31401E+00 -0.31504E+00 -0.34015E+00 -0.34048E+00
 -0.34161E+00 -0.34161E+00 -0.35789E+00 -0.36135E+00 -0.36135E+00 -0.36740E+00 -0.37321E+00
